Product ID,Product Name,Brand,Price (SAR),Currency,Source Site,Source Category,Product URL,Image URL,Gender Target,Age Group,Interest Category,Occasion,Recipient Type,Price Tier,Luxury Level,Recommendation Tags,Data Quality,Source File,Category,Sub Category,Gift Type,Description
GIFT-02102,Short Sleeve Nelson T-Shirt,Carhartt WIP,265.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/carhartt-wip-short-sleeve-nelson-t-shirt-CLO219478484xGreen.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw2ea6a862/sfcc-new-blm-production/2/1/9/4/8/219488291_PK.jpg,Male,Teen–Adult,Arts & Crafts,General / Any Occasion,Him,SAR 100-299,Affordable,Arts & Crafts | Male | Teen–Adult | General / Any Occasion | Him | SAR 100-299,Complete,blooming-for-him-gift.csv,Arts & Crafts,Clothing,Single Product,"Short Sleeve Nelson T-Shirt by Carhartt WIP is a single product in the clothing subcategory, suited to him, available from Bloomingdales."
GIFT-55663,حذاء اولد سكول للرجال والنساء,فانس,199.0,SAR,Sun & Sand Sports,Men's Sports,https://ar-sa.sssports.com/vans-old-skool-unisex-shoes/VACT8B7G.html,https://ar-sa.sssports.com/dw/image/v2/BDVB_PRD/on/demandware.static/-/Sites-akeneo-master-catalog/default/dwbd8a4657/sss/SSS2/V/A/C/T/8/SSS2_VACT8B7G_197065643041_1.jpg?sw=400&sh=400&sm=fit,Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,ar-sa_man.csv,Sports & Fitness,Men's Sports,Sportswear,"حذاء اولد سكول للرجال والنساء by فانس, a men's sports product from Sun & Sand Sports."
GIFT-33166,"14 Cool, Airbrush Flawless Foundation, 30 ml",Charlotte Tilbury,270.0,SAR,Ounass,Makeup,https://en-saudi.ounass.com/shop-charlotte-tilbury-14-cool-airbrush-flawless-foundation-30-ml-for-women-218799616_15.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218799620_nocolor_in.jpg?ts=1757430127.9185",Female,Teen–Adult,Beauty & Self-Care,General / Any Occasion,Her,SAR 100-299,Affordable,Beauty & Self-Care | Female | Teen–Adult | General / Any Occasion | Her | SAR 100-299,Complete,ounas-makeup.csv,Beauty & Self-Care,Makeup,Beauty / Self-Care Gift,"14 Cool, Airbrush Flawless Foundation, 30 ml by Charlotte Tilbury is a beauty / self-care gift in the makeup subcategory, suited to her, available from Ounass."
GIFT-22945,Lucille Pendant Anklet in Gold-plated Steel,Jenny Bird,475.0,SAR,Ounass,Accessories,https://en-saudi.ounass.com/shop-jenny-bird-lucille-pendant-anklet-in-gold-plated-steel-for-women-217843173_26.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/217843173_white_in.jpg?ts=1730479126.322",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,SAR 300-699,Premium,Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 300-699,Complete,ounas-accessories.csv,Jewelry & Watches,Jewellery,Single Product,"Lucille Pendant Anklet in Gold-plated Steel by Jenny Bird is a single product in the jewellery subcategory, suited to her, available from Ounass."
GIFT-23003,Medium Notebook in Saffiano Leather,Montblanc,375.0,SAR,Ounass,Accessories,https://en-saudi.ounass.com/shop-montblanc-medium-notebook-in-saffiano-leather-for-unisex-218969744_14.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218969744_blue_in.jpg?ts=1761668265.3309",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,SAR 300-699,Premium,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | SAR 300-699,Complete,ounas-accessories.csv,Books & Learning,Educational Toys,Single Product,"Medium Notebook in Saffiano Leather by Montblanc is a single product in the educational toys subcategory, suited to anyone, available from Ounass."
GIFT-33473,"4W4 Hazel Double Wear Stay-In-Place Makeup SPF10, 30ml",Estée Lauder,235.0,SAR,Ounass,Makeup,https://en-saudi.ounass.com/shop-estee-lauder-4w4-hazel-double-wear-stay-in-place-makeup-spf10-30ml-for-women-219589030_21.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219589027_nocolor_in.jpg?ts=1779252522.5189",Female,Teen–Adult,Beauty & Self-Care,General / Any Occasion,Baby / New Parents,SAR 100-299,Affordable,Beauty & Self-Care | Female | Teen–Adult | General / Any Occasion | Baby / New Parents | SAR 100-299,Complete,ounas-makeup.csv,Beauty & Self-Care,Makeup,Beauty / Self-Care Gift,"4W4 Hazel Double Wear Stay-In-Place Makeup SPF10, 30ml by Estée Lauder is a beauty / self-care gift in the makeup subcategory, suited to baby / new parents, available from Ounass."
GIFT-01166,Cranley 1425 Aviator Sunglasses,Cutler & Gross,3420.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/cutler-gross-cranley-1425-aviator-sunglasses-ACC219551457xGold.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw5ac8b8a0/sfcc-new-blm-production/2/1/9/5/5/219551458_IN.jpg,Male,Teen–Adult,Fashion & Accessories,General / Any Occasion,Him,"SAR 1,500+",Luxury,"Fashion & Accessories | Male | Teen–Adult | General / Any Occasion | Him | SAR 1,500+",Complete,blooming-for-him-gift.csv,Fashion & Accessories,Accessories,Fashion Accessory,"Cranley 1425 Aviator Sunglasses by Cutler & Gross is a fashion accessory in the accessories subcategory, suited to him, available from Bloomingdales."
GIFT-32393,Knitted Sweater & Leggings in Wool,PAZ Rodríguez,525.0,SAR,Ounass,Kids Gifts,https://en-saudi.ounass.com/shop-paz-rodriguez-knitted-sweater-leggings-in-wool-for-kids-219613629_184.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219613629_dbl1_in.jpg?ts=1777979280.8144",Unisex,Child only,General Gifts,General / Any Occasion,Child,SAR 300-699,Premium,General Gifts | Unisex | Child only | General / Any Occasion | Child | SAR 300-699,Complete,ounass_kids_gifts.csv,General Gifts,Kids Gifts,Single Product,"Knitted Sweater & Leggings in Wool by PAZ Rodríguez is a single product in the kids gifts subcategory, suited to child, available from Ounass."
GIFT-35817,Cordelia Ballet Flats,Senso,550.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-senso-cordelia-ballet-flats-for-women-218935247_211.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218935247_drkbrown_in.jpg?ts=1764953813.8102",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,SAR 300-699,Premium,Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 300-699,Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Cordelia Ballet Flats by Senso is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-35706,Cloudnova 2 Low-top Sneakers in Mesh,On,895.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-on-cloudnova-2-low-top-sneakers-in-mesh-for-women-218323926_181.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218323926_lbl_in.jpg?ts=1763557016.0246",Female,Teen–Adult,Fashion & Accessories,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 700-1,499",Premium,"Fashion & Accessories | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-shoes.csv,Fashion & Accessories,Perfume & Fragrance,Single Product,"Cloudnova 2 Low-top Sneakers in Mesh by On is a single product in the perfume & fragrance subcategory, suited to her, available from Ounass."
GIFT-00915,ASV Medium Shopper Bag,Emporio Armani,1300.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/emporio-armani-asv-medium-shopper-bag--BAG217721322xBlack.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw3df1d786/sfcc-new-blm-production/2/1/7/7/2/217723193_IN.jpg,Male,Teen–Adult,Fashion & Accessories,General / Any Occasion,Him,"SAR 700-1,499",Luxury,"Fashion & Accessories | Male | Teen–Adult | General / Any Occasion | Him | SAR 700-1,499",Complete,blooming-for-him-gift.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"ASV Medium Shopper Bag by Emporio Armani is a fashion accessory in the bags & wallets subcategory, suited to him, available from Bloomingdales."
GIFT-30299,Mini Creole Heart Diamond Single Earring in 9kt Yellow Gold,Yvonne Leon,3800.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-yvonne-leon-mini-creole-heart-diamond-single-earring-in-9kt-yellow-gold-for-women-218156211_698.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218156211_mix-gold_in.jpg?ts=1738241126.8607",Female,Teen–Adult,Arts & Crafts,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Arts & Crafts | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Arts & Crafts,Jewellery,Fashion Accessory,"Mini Creole Heart Diamond Single Earring in 9kt Yellow Gold by Yvonne Leon is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-32610,Out of Office Sneakers in Leather,Off-White,2050.0,SAR,Ounass,Kids Gifts,https://en-saudi.ounass.com/shop-off-white-out-of-office-sneakers-in-leather-for-kids-219524996_171.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219524996_lpi_in.jpg?ts=1774609495.0777",Unisex,Child–Teen,Fashion & Accessories,General / Any Occasion,Child,"SAR 1,500+",Luxury,"Fashion & Accessories | Unisex | Child–Teen | General / Any Occasion | Child | SAR 1,500+",Complete,ounass_kids_gifts.csv,Fashion & Accessories,Shoes,Single Product,"Out of Office Sneakers in Leather by Off-White is a single product in the shoes subcategory, suited to child, available from Ounass."
GIFT-20004,Xiaomi 15 Ultra,,4099.0,SAR,Jarir,Smartphones,https://www.jarir.com/sa-en/xiaomi-15-ultra-smartphones-jpm1485.html?childSku=654014,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/b/c/c/3bccfce03fdf11f9e83275fa4d7766e97a801cbe_654014.jpg",Unisex,Child only,Technology & Gadgets,Birthday | General / Any Occasion,Child,"SAR 1,500+",Luxury,"Technology & Gadgets | Unisex | Child only | Birthday | General / Any Occasion | Child | SAR 1,500+",Missing: Brand,jarir-smartphones.csv,Technology & Gadgets,Electronics,Single Product,"Xiaomi 15 Ultra is a single product in the electronics subcategory, suited to child, available from Jarir."
GIFT-51848,Quake II,Steam,40.0,SAR,Steam,PC Games,https://store.steampowered.com/app/2320/Quake_II,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2320/capsule_231x87.jpg?t=1750784724,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Quake II, a PC game on Steam, released 4 Aug, 2007."
GIFT-24713,Large Tebea Beaded Clutch,0711 Tbilisi,1300.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-0711-tbilisi-large-tebea-beaded-clutch-for-women-219466670_7019.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219466670_silver_in.jpg?ts=1779908816.1813",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 700-1,499",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-bags.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"Large Tebea Beaded Clutch by 0711 Tbilisi is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-17040,Logitech G Pro Hero Gaming Mouse,Logitech G,249.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/logitech-pro-hero-mouse-517885.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/517885.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,SAR 100-299,Affordable,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | SAR 100-299,Complete,jarir-gaming.csv,Gaming,Gaming,Single Product,"Logitech G Pro Hero Gaming Mouse by Logitech G is a single product in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-04670,تتدلى باللون الأصفر مع الكريستال الأحمر الحقيقي - وزن - 1.3 غم,Pandora,355.0,SAR,Pandora,Charms,https://pandorashop-sa.com/sa/charms/763462c07-1-3.html,https://www.pandorashop-sa.com/media/catalog/product/cache/a76a26ea0a7a55dcb689571b33e2045e/1/7/1743209910763462C07.jpg,Unisex,Teen–Adult,Jewellery,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,250–499 SAR,Premium,Jewellery | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | 250–499 SAR,Complete,pandorashop-sa_charms.csv,Jewellery,Jewellery,Single Product,"تتدلى باللون الأصفر مع الكريستال الأحمر الحقيقي - وزن - 1.3 غم by Pandora is a single product in the jewellery subcategory, suited to anyone for general, available from Pandora."
GIFT-49838,Total War: WARHAMMER III - Mother Ostankya – Shadows of Change,Steam,38.0,SAR,Steam,PC Games,https://store.steampowered.com/app/3301130/Total_War_WARHAMMER_III__Mother_Ostankya__Shadows_of_Change,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3301130/329a2f6cae7f997290c2f72254ab6d1cb30f8cbf/capsule_231x87.jpg?t=1763649785,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Total War: WARHAMMER III - Mother Ostankya – Shadows of Change, a PC game on Steam, released 25 Mar, 2025."
GIFT-26289,Small Rockstud Spike Shoulder Bag in Matelasse Nappa Leather,Valentino Garavani,11600.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-valentino-garavani-small-rockstud-spike-shoulder-bag-in-matelasse-nappa-leather-for-women-218320005_17.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218320005_metallic_in.jpg?ts=1744311733.0458",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-bags.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"Small Rockstud Spike Shoulder Bag in Matelasse Nappa Leather by Valentino Garavani is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-07168,Sayyar Signature Shmagh | Size 55,,360.0,SAR,Floward,Fashion | Mens Gift,https://floward.com/en-sa/riyadh/buy-and-send-sayyar-signature-shmagh-size-55-online-225588.html,"https://floward.imgix.net/web/Files/thumPro/12acd655-53db-44df-b959-1c4dc570c6c4.jpg?w=308&h=308&fit=crop&auto=format,compress",Unisex,Teen–Adult,Fashion & Accessories,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,SAR 300-699,Premium,Fashion & Accessories | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | SAR 300-699,Missing: Brand,floward-fashion.csv,Fashion & Accessories,Fashion,Single Product,"Sayyar Signature Shmagh | Size 55 is a single product in the fashion subcategory, suited to anyone, available from Floward."
GIFT-21420,Standard Items Unisex Melissa & Doug Smd6073527 Fashion Activity Set,Melissa & Doug,51.99,SAR,Jarir,Toys And Kids,https://www.jarir.com/sa-en/melissa-doug-smd6073527-learningactivity-sets-jpp-681147001862.html,https://ak-asset.jarir.com/akeneo-prod/catalog/2/5/1/5/25157a10aa5cedd8ea87cd411a18a036de6c1b75_OnlineExclusive_EN.png,Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Child | Under SAR 100,Complete,jarir-toys-and-kids.csv,Books & Learning,Educational Toys,Toy / Entertainment,"Standard Items Unisex Melissa & Doug Smd6073527 Fashion Activity Set by Melissa & Doug is a toy / entertainment in the educational toys subcategory, suited to child, available from Jarir."
GIFT-12005,Filux 8-Pair Shoe Cabinet with Bench,,1149.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-filux-8pair-shoe-cabinet-with-bench/p/168667988,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,Teen–Adult,Fashion & Accessories,General / Any Occasion,Anyone,"SAR 700-1,499",Luxury,"Fashion & Accessories | Unisex | Teen–Adult | General / Any Occasion | Anyone | SAR 700-1,499",Missing: Brand,homecentre-living-room.csv,Fashion & Accessories,Shoes,Single Product,"Filux 8-Pair Shoe Cabinet with Bench is a single product in the shoes subcategory, suited to anyone, available from Homecenter."
GIFT-23726,Wild Arctic Ballpoint Pen in Resin,Montegrappa,2695.0,SAR,Ounass,Accessories,https://en-saudi.ounass.com/shop-montegrappa-wild-arctic-ballpoint-pen-in-resin-for-unisex-216300182_14.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/216300182_blue_in.jpg?ts=1684325061.2622",Unisex,Teen–Adult,Fashion & Accessories,General / Any Occasion,Anyone,"SAR 1,500+",Luxury,"Fashion & Accessories | Unisex | Teen–Adult | General / Any Occasion | Anyone | SAR 1,500+",Complete,ounas-accessories.csv,Fashion & Accessories,Accessories,Single Product,"Wild Arctic Ballpoint Pen in Resin by Montegrappa is a single product in the accessories subcategory, suited to anyone, available from Ounass."
GIFT-35749,Cloudswift 4 Low-top Sneakers in Mesh,On,890.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-on-cloudswift-4-low-top-sneakers-in-mesh-for-women-218323916_181.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218323916_lbl_in.jpg?ts=1769784229.3712",Female,Teen–Adult,Fashion & Accessories,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 700-1,499",Premium,"Fashion & Accessories | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 700-1,499",Complete,ounas-shoes.csv,Fashion & Accessories,Perfume & Fragrance,Single Product,"Cloudswift 4 Low-top Sneakers in Mesh by On is a single product in the perfume & fragrance subcategory, suited to her, available from Ounass."
GIFT-28304,Aloria Mini Icons Diamond Bracelet in 18kt Yellow Gold,Garrard,12888.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-garrard-aloria-mini-icons-diamond-bracelet-in-18kt-yellow-gold-for-women-216977304_27.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/216977304_yellow_in.jpg?ts=1709290413.5737",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Aloria Mini Icons Diamond Bracelet in 18kt Yellow Gold by Garrard is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-51084,Fishing Planet: Wild Africa Pack,Steam,66.99,SAR,Steam,PC Games,https://store.steampowered.com/app/1804840/Fishing_Planet_Wild_Africa_Pack,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1804840/capsule_231x87.jpg?t=1736841386,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Fishing Planet: Wild Africa Pack, a PC game on Steam, released 11 Jan, 2022."
GIFT-39220,Small Tabby Shoe Charm in Metal,Coach,150.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-coach-small-tabby-shoe-charm-in-metal-for-women-219750851_7019.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219750851_silver_in.jpg?ts=1782291072.8359",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,SAR 100-299,Affordable,Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 100-299,Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Small Tabby Shoe Charm in Metal by Coach is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-48592,Puyo Puyo™ Tetris® 2,Steam,79.0,SAR,Steam,PC Games,https://store.steampowered.com/app/1259790/Puyo_Puyo_Tetris_2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1259790/capsule_231x87.jpg?t=1763679729,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Puyo Puyo™ Tetris® 2, a PC game on Steam, released 24 Mar, 2021."
GIFT-52453,Lawn Care Simulator,Steam,37.19,SAR,Steam,PC Games,https://store.steampowered.com/app/3859750/Lawn_Care_Simulator,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3859750/1ac02979826ba0742904086490d73132d2d61728/capsule_231x87.jpg?t=1782942846,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Lawn Care Simulator, a PC game on Steam, released 25 Jun, 2026."
GIFT-03759,لافا مومنتس مجموعة بيرث داي - 2 قطع,لافا مومنتس,667.0,SAR,Golden Scent,Gift Sets,https://goldenscent.com/p/lava-moments-birthday-gift-set-2-pieces,https://assets.goldenscent.com/catalog/product/6/2/6297000787947_lava_moments_lava_birthday_collection_set_-_2_scented_candles.png,Unisex,All Ages,General Gifts,Birthday,Anyone,500–999 SAR,Premium,General Gifts | Unisex | All Ages | Birthday | Anyone | 500–999 SAR,Complete,goldenscent_Giftsets.csv,General Gifts,Gift Sets,Gift Set / Bundle,"لافا مومنتس مجموعة بيرث داي - 2 قطع by لافا مومنتس is a gift set / bundle in the gift sets subcategory, suited to anyone for general, available from Golden Scent."
GIFT-45346,كلمنتوني - بازل لامعة نمط فروزن - 104 قطعة,,25.0,SAR,Baby Story,Baby Story - Girls,https://baby-story.com/ar/xAwvDpP,https://supportatit-babystory-addons.odoo.com/web/image/143836?unique=20b757fe785ea17999f09e73af88566016d759b2.jpeg,Female,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,Under SAR 100,Budget,Toys & Games | Female | Child–Teen | Birthday | General / Any Occasion | Child | Under SAR 100,Complete,baby-story-girls.csv,Toys & Games,Toys,Toy / Entertainment,كلمنتوني - بازل لامعة نمط فروزن - 104 قطعة from Baby Story.
GIFT-01609,Leaf Silk Twill Pocket Square,Eton,395.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/eton-leaf-silk-twill-pocket-square-ACC219345068xGreen.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw327b483a/sfcc-new-blm-production/2/1/9/3/4/219345810_IN.jpg,Male,All Ages,General Gifts,General / Any Occasion,Him,SAR 300-699,Premium,General Gifts | Male | All Ages | General / Any Occasion | Him | SAR 300-699,Complete,blooming-for-him-gift.csv,General Gifts,For Him Gift,Single Product,"Leaf Silk Twill Pocket Square by Eton is a single product in the for him gift subcategory, suited to him, available from Bloomingdales."
GIFT-01220,DG Logo Card Holder,Dolce & Gabbana,1300.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/dolce-gabbana-dg-logo-card-holder-ACC219663903xBEIGE.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw461d8a6b/sfcc-new-blm-production/2/1/9/6/6/219665088_IN.jpg,Male,All Ages,General Gifts,General / Any Occasion,Him,"SAR 700-1,499",Luxury,"General Gifts | Male | All Ages | General / Any Occasion | Him | SAR 700-1,499",Complete,blooming-for-him-gift.csv,General Gifts,For Him Gift,Single Product,"DG Logo Card Holder by Dolce & Gabbana is a single product in the for him gift subcategory, suited to him, available from Bloomingdales."
GIFT-36565,Gel-1130 Sneakers in Mesh,Asics,490.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-asics-gel-1130-sneakers-in-mesh-for-women-219784751_19.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219784751_gry_in.jpg?ts=1779427698.7631",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,SAR 300-699,Premium,Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 300-699,Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Gel-1130 Sneakers in Mesh by Asics is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-05153,خاتم Wave Rose tone - وزن - 1.7 غم,Pandora,255.0,SAR,Pandora,Rings,https://pandorashop-sa.com/sa/rings/183095c00-wave-rose-tone-1-7.html,https://www.pandorashop-sa.com/media/catalog/product/cache/a76a26ea0a7a55dcb689571b33e2045e/1/7/1743212112183095C00.jpg,Unisex,Teen–Adult,Jewellery,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,250–499 SAR,Premium,Jewellery | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | 250–499 SAR,Complete,pandorashop-sa_rings.csv,Jewellery,Jewellery,Fashion Accessory,"خاتم Wave Rose tone - وزن - 1.7 غم by Pandora is a fashion accessory in the jewellery subcategory, suited to anyone for general, available from Pandora."
GIFT-11969,Baity Display Cabinet,,499.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-baity-display-cabinet/p/169556026,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,SAR 300-699,Premium,Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 300-699,Missing: Brand,homecentre-living-room.csv,Home & Décor,Living Room,Single Product,"Baity Display Cabinet is a single product in the living room subcategory, suited to family / home, available from Homecenter."
